subject,organ,accept,dice,iou,tp,fp,fn,pred_vox,gt_vox,status,num_voxels,volume_mm3,is_empty,centroid_x_rel,centroid_y_rel,centroid_z_rel,bbox_x_rel,bbox_y_rel,bbox_z_rel,bbox_volume_mm3,mask_to_bbox_ratio,num_components,largest_component_fraction,touches_boundary,boundary_fraction,mean_HU,median_HU,std_HU,p05_HU,p95_HU,orig_axcodes
s0249,vertebrae_T10,1,0.9898,0.9797,5902,28,94,5930,5996,ok,5930,20013.75,0,0.4859,0.3156,0.9363,0.1193,0.2035,0.2464,113143.5,0.1769,3,0.7039,1,0.1449,285.44,208.0,286.97,-9.55,912.55,RAS
s0249,vertebrae_T11,1,0.9908,0.9819,17533,47,277,17580,17810,ok,17580,59332.5,0,0.4864,0.3261,0.7326,0.1404,0.1965,0.4638,241920.0,0.2453,1,1.0,1,0.0,247.82,175.0,273.93,-15.05,790.05,RAS
s0249,vertebrae_T12,1,0.9912,0.9825,19954,58,298,20012,20252,ok,20012,67540.5,0,0.4878,0.3362,0.4181,0.1368,0.207,0.4783,256273.88,0.2635,1,1.0,0,0.0,229.54,173.0,258.62,-51.0,731.0,RAS
s0216,aorta,1,0.9746,0.9505,1997,10,94,2007,2091,ok,2007,6773.62,0,0.493,0.5077,0.916,0.0347,0.0556,0.1788,17280.0,0.392,1,1.0,1,0.0379,466.04,516.0,113.79,204.0,567.0,RAS
s0216,autochthon_left,1,0.9864,0.9731,51693,942,488,52635,52181,ok,52635,177643.12,0,0.4394,0.3419,0.7705,0.1389,0.1319,0.5642,518130.0,0.3429,1,1.0,1,0.0129,40.97,48.0,36.97,-35.0,86.0,RAS
s0216,autochthon_right,1,0.9882,0.9766,53197,832,442,54029,53639,ok,54029,182347.88,0,0.5668,0.3423,0.7568,0.1632,0.1285,0.5587,586912.5,0.3107,1,1.0,1,0.0115,39.63,48.0,38.97,-45.0,85.0,RAS
s0216,colon,1,0.9487,0.9024,90595,5743,4057,96338,94652,ok,96338,325140.75,0,0.5758,0.5018,0.6235,0.5174,0.3021,0.8715,6825019.5,0.0476,6,0.5976,1,0.0102,-31.67,19.0,173.98,-322.0,95.0,RAS
s0216,duodenum,0,0.8374,0.7203,1792,273,423,2065,2215,ok,2065,6969.38,0,0.5672,0.4843,0.9742,0.1493,0.1076,0.0782,62984.25,0.1107,2,0.9826,1,0.1516,70.32,78.0,52.35,-27.8,134.0,RAS
s0216,femur_left,1,0.9936,0.9872,29036,174,201,29210,29237,ok,29210,98583.75,0,0.2601,0.4993,0.1239,0.1806,0.1319,0.2626,313443.0,0.3145,1,1.0,1,0.0165,427.98,351.0,304.35,88.0,1059.55,RAS
s0216,femur_right,1,0.9926,0.9852,26126,217,175,26343,26301,ok,26343,88907.62,0,0.7177,0.4862,0.1042,0.1701,0.1424,0.2346,284775.75,0.3122,1,1.0,1,0.0203,417.47,349.0,296.19,82.0,1016.0,RAS
s0216,gluteus_maximus_left,1,0.9877,0.9757,100768,1300,1208,102068,101976,ok,102068,344479.5,0,0.2934,0.3834,0.2483,0.2812,0.1632,0.5866,1349105.62,0.2553,1,1.0,1,0.009,43.8,46.0,27.6,-2.0,84.0,RAS
s0216,gluteus_maximus_right,1,0.9895,0.9791,100957,895,1257,101852,102214,ok,101852,343750.5,0,0.6864,0.3748,0.2465,0.2882,0.1736,0.5922,1484662.5,0.2315,1,1.0,1,0.0089,44.78,47.0,26.63,0.0,83.0,RAS
s0216,gluteus_medius_left,1,0.9845,0.9695,56047,1223,543,57270,56590,ok,57270,193286.25,0,0.2374,0.4784,0.435,0.1944,0.2222,0.4693,1016064.0,0.1902,1,1.0,0,0.0,46.91,50.0,30.35,-3.0,86.0,RAS
s0216,gluteus_medius_right,1,0.9814,0.9634,51144,1107,835,52251,51979,ok,52251,176347.12,0,0.7555,0.4706,0.3968,0.1875,0.2118,0.5251,1045021.5,0.1687,1,1.0,0,0.0,48.49,51.0,29.28,3.0,86.0,RAS
s0216,gluteus_minimus_left,1,0.9724,0.9463,13244,414,338,13658,13582,ok,13658,46095.75,0,0.2416,0.5302,0.3258,0.1146,0.1493,0.2849,244245.38,0.1887,1,1.0,0,0.0,49.58,51.0,36.36,-14.0,101.0,RAS
s0216,gluteus_minimus_right,1,0.9656,0.9335,12477,545,344,13022,12821,ok,13022,43949.25,0,0.7404,0.5114,0.3034,0.1285,0.1424,0.3128,286713.0,0.1533,1,1.0,0,0.0,51.08,54.0,40.03,-18.0,105.0,RAS
s0216,hip_left,1,0.9915,0.9832,77928,580,754,78508,78682,ok,78508,264964.5,0,0.3312,0.4921,0.3554,0.3056,0.3125,0.6927,3314520.0,0.0799,1,1.0,1,0.0043,476.81,374.0,328.51,106.0,1155.0,RAS
s0216,hip_right,1,0.991,0.9822,72883,546,773,73429,73656,ok,73429,247822.88,0,0.6597,0.485,0.3334,0.3229,0.316,0.6648,3398952.5,0.0729,1,1.0,1,0.0051,502.12,399.0,341.6,110.0,1193.0,RAS
s0216,iliac_artery_left,1,0.9608,0.9246,2317,58,131,2375,2448,ok,2375,8015.62,0,0.4068,0.5585,0.4863,0.1632,0.1111,0.7374,670032.0,0.012,1,1.0,0,0.0,401.59,444.0,126.49,161.0,547.3,RAS
s0216,iliac_artery_right,0,0.9448,0.8953,2172,36,218,2208,2390,ok,2208,7452.0,0,0.584,0.5565,0.4769,0.1632,0.0938,0.7709,591036.75,0.0126,1,1.0,0,0.0,418.12,459.0,116.17,197.0,551.65,RAS
s0216,iliac_vena_left,0,0.9106,0.8359,4681,225,694,4906,5375,ok,4906,16557.75,0,0.4174,0.5453,0.4562,0.1667,0.1181,0.6816,671976.0,0.0246,1,1.0,0,0.0,50.4,49.0,34.13,3.0,96.0,RAS
s0216,iliac_vena_right,0,0.8958,0.8112,3472,51,757,3523,4229,ok,3523,11890.12,0,0.5933,0.5459,0.4162,0.1007,0.1042,0.6592,346477.5,0.0343,1,1.0,0,0.0,47.9,48.0,26.23,7.0,87.0,RAS
s0216,iliopsoas_left,1,0.9793,0.9594,50939,533,1620,51472,52559,ok,51472,173718.0,0,0.3417,0.5327,0.4693,0.2361,0.2569,1.0,3039957.0,0.0571,1,1.0,1,0.0024,56.7,59.0,47.43,-1.0,100.0,RAS
s0216,iliopsoas_right,1,0.9803,0.9614,48096,1071,859,49167,48955,ok,49167,165938.62,0,0.643,0.5149,0.4825,0.191,0.2396,1.0,2292654.5,0.0724,1,1.0,1,0.0042,57.48,60.0,38.2,3.0,100.0,RAS
s0216,inferior_vena_cava,0,0.7158,0.5574,1840,1422,39,3262,1879,ok,3262,11009.25,0,0.5436,0.5016,0.8997,0.059,0.0556,0.2067,33966.0,0.3241,1,1.0,1,0.0322,52.66,51.0,28.8,15.0,93.0,RAS
s0216,kidney_right,1,0.9838,0.9682,1430,10,37,1440,1467,ok,1440,4860.0,0,0.6586,0.3909,0.9816,0.0799,0.0625,0.0447,11178.0,0.4348,1,1.0,1,0.2153,234.26,260.0,81.98,74.0,330.05,RAS
s0216,liver,1,0.9933,0.9868,14978,93,108,15071,15086,ok,15071,50864.62,0,0.7245,0.487,0.9487,0.0972,0.184,0.1397,125212.5,0.4062,1,1.0,1,0.0715,89.75,92.0,31.3,37.0,132.0,RAS
s0216,sacrum,1,0.9652,0.9328,35066,1198,1327,36264,36393,ok,36264,122391.0,0,0.4943,0.3925,0.4639,0.2604,0.2222,0.4525,1312200.0,0.0933,31,0.9955,0,0.0,301.12,243.0,242.82,10.0,794.0,RAS
s0216,small_bowel,0,0.9419,0.8901,126597,6147,9485,132744,136082,ok,132744,448011.0,0,0.4607,0.5227,0.7295,0.4097,0.2326,0.7486,3575488.5,0.1253,3,0.9991,1,0.0127,17.28,38.0,112.57,-106.0,105.0,RAS
s0216,spinal_cord,1,0.9752,0.9516,8846,158,292,9004,9138,ok,9004,30388.5,0,0.5053,0.4103,0.7495,0.059,0.0903,0.514,137241.0,0.2214,1,1.0,1,0.0111,22.22,23.0,33.99,-33.0,74.0,RAS
s0216,stomach,0,0.0,0.0,0,74,0,74,0,false_positive,74,249.75,0,0.4858,0.5996,0.9907,0.0312,0.0208,0.0168,546.75,0.4568,1,1.0,1,0.4459,-310.73,-75.0,408.25,-921.85,125.25,RAS
s0216,urinary_bladder,0,0.9396,0.8861,34158,1797,2595,35955,36753,ok,35955,121348.12,0,0.4976,0.5622,0.1872,0.1944,0.125,0.2291,278964.0,0.435,1,1.0,0,0.0,30.61,34.0,38.73,-40.0,85.0,RAS
s0216,vertebrae_L2,1,0.9939,0.9879,4004,27,22,4031,4026,ok,4031,13604.62,0,0.5107,0.3849,0.9724,0.1042,0.1771,0.1061,98111.25,0.1387,2,0.5192,1,0.1799,568.39,455.0,337.3,220.0,1304.0,RAS
s0216,vertebrae_L3,1,0.9951,0.9903,15954,79,77,16033,16031,ok,16033,54111.38,0,0.5104,0.4216,0.8873,0.184,0.1806,0.2067,344155.5,0.1572,1,1.0,0,0.0,464.75,347.0,306.05,178.0,1169.0,RAS
s0216,vertebrae_L4,1,0.9954,0.9908,15259,42,99,15301,15358,ok,15301,51640.88,0,0.5079,0.4488,0.7605,0.184,0.184,0.1788,303372.0,0.1702,1,1.0,0,0.0,480.39,355.0,316.53,185.0,1216.0,RAS
s0216,vertebrae_L5,1,0.9891,0.9785,17142,75,302,17217,17444,ok,17217,58107.38,0,0.5003,0.46,0.645,0.2396,0.1632,0.1676,328353.75,0.177,1,1.0,0,0.0,411.47,339.0,258.45,94.0,956.0,RAS
s0216,vertebrae_S1,1,0.9691,0.9401,9300,396,197,9696,9497,ok,9696,32724.0,0,0.5,0.4424,0.5444,0.1319,0.1493,0.1453,143383.5,0.2282,1,1.0,0,0.0,470.81,397.0,271.77,146.0,1073.0,RAS
s0123,adrenal_gland_left,1,0.9622,0.9272,981,39,38,1020,1019,ok,1020,3442.5,0,0.4282,0.4409,0.0975,0.0449,0.1289,0.1033,22275.0,0.1545,1,1.0,0,0.0,25.89,29.0,24.93,-17.0,63.0,RAS
s0123,adrenal_gland_right,1,0.9502,0.9051,982,40,63,1022,1045,ok,1022,3449.25,0,0.5887,0.4038,0.1473,0.0487,0.1031,0.0939,17550.0,0.1965,1,1.0,0,0.0,24.06,24.0,28.02,-23.95,69.0,RAS
s0123,aorta,1,0.9917,0.9835,81918,780,595,82698,82513,ok,82698,279105.75,0,0.4751,0.5268,0.5091,0.1685,0.4381,0.8169,2246231.25,0.1243,2,1.0,0,0.0,204.55,215.0,52.29,98.0,255.0,RAS
s0123,atrial_appendage_left,1,0.9543,0.9125,1586,121,31,1707,1617,ok,1707,5761.12,0,0.4196,0.5776,0.5475,0.0974,0.0876,0.061,19392.75,0.2971,1,1.0,0,0.0,119.15,121.0,46.43,41.0,191.0,RAS
s0123,autochthon_left,1,0.977,0.955,64119,1691,1328,65810,65447,ok,65810,222108.75,0,0.4376,0.1886,0.4167,0.1835,0.3041,0.9437,1961182.12,0.1133,1,1.0,0,0.0,33.93,39.0,23.02,-12.0,60.0,RAS
s0123,autochthon_right,1,0.975,0.9512,58269,1755,1232,60024,59501,ok,60024,202581.0,0,0.5707,0.194,0.4294,0.1685,0.3041,0.9531,1819006.88,0.1114,1,1.0,0,0.0,32.45,38.0,35.1,-15.0,62.0,RAS
s0123,brachiocephalic_trunk,1,0.965,0.9324,2028,52,95,2080,2123,ok,2080,7020.0,0,0.5118,0.6474,0.7849,0.0787,0.0876,0.0939,24097.5,0.2913,1,1.0,0,0.0,209.8,225.0,49.83,106.0,266.0,RAS
s0123,brachiocephalic_vein_left,1,0.9555,0.9148,3803,127,227,3930,4030,ok,3930,13263.75,0,0.4821,0.673,0.8044,0.161,0.1134,0.1455,98975.25,0.134,1,1.0,0,0.0,640.71,687.0,294.68,138.0,1039.55,RAS
s0123,brachiocephalic_vein_right,0,0.7586,0.6111,660,382,38,1042,698,ok,1042,3516.75,0,0.5726,0.6464,0.8091,0.0637,0.067,0.1268,20138.62,0.1746,1,1.0,0,0.0,201.1,117.0,201.76,9.0,652.7,RAS
s0123,clavicula_left,1,0.9779,0.9568,5799,98,164,5897,5963,ok,5897,19902.38,0,0.3632,0.6659,0.9236,0.2172,0.2732,0.1362,300867.75,0.0661,1,1.0,0,0.0,530.77,474.0,332.75,67.0,1085.0,RAS
s0123,clavicula_right,1,0.9809,0.9625,4897,40,151,4937,5048,ok,4937,16662.38,0,0.6164,0.6938,0.9241,0.191,0.1701,0.1174,142003.12,0.1173,1,1.0,0,0.0,480.16,414.0,319.48,48.8,1031.4,RAS
s0123,colon,0,0.9434,0.8929,44617,2311,3043,46928,47660,ok,46928,158382.0,0,0.4178,0.691,0.123,0.6554,0.3608,0.2958,2604656.25,0.0608,3,0.6029,0,0.0,-72.76,1.0,204.73,-536.0,63.0,RAS
s0123,common_carotid_artery_left,0,0.9333,0.8749,1525,163,55,1688,1580,ok,1688,5697.0,0,0.4463,0.6051,0.8452,0.0787,0.1031,0.23,69457.5,0.082,1,1.0,0,0.0,148.8,156.0,66.51,31.35,247.0,RAS
s0123,common_carotid_artery_right,1,0.9579,0.9192,887,46,32,933,919,ok,933,3148.88,0,0.5648,0.6199,0.8994,0.0637,0.0567,0.1408,18933.75,0.1663,1,1.0,0,0.0,166.69,174.0,47.13,86.0,238.0,RAS
s0123,costal_cartilages,0,0.9431,0.8923,42196,2536,2556,44732,44752,ok,44732,150970.5,0,0.506,0.8485,0.3653,0.7753,0.3247,0.831,7790367.5,0.0194,13,0.3995,0,0.0,117.37,107.0,61.64,57.0,227.0,RAS
s0123,duodenum,0,0.8287,0.7075,4492,552,1305,5044,5797,ok,5044,17023.5,0,0.6398,0.6198,0.072,0.0787,0.1443,0.1174,49612.5,0.3431,1,1.0,0,0.0,66.46,74.0,53.01,-14.0,120.0,RAS
s0123,esophagus,1,0.9697,0.9411,11551,478,245,12029,11796,ok,12029,40597.88,0,0.4915,0.4827,0.5534,0.1049,0.1753,0.6761,462672.0,0.0877,1,1.0,0,0.0,-2.6,30.0,131.39,-209.0,79.0,RAS
s0123,gallbladder,0,0.943,0.8921,8609,716,325,9325,8934,ok,9325,31471.88,0,0.717,0.7138,0.1512,0.1086,0.2732,0.1502,165996.0,0.1896,1,1.0,0,0.0,9.96,10.0,12.52,-9.0,28.0,RAS
s0123,heart,1,0.9644,0.9312,159644,6264,5522,165908,165166,ok,165908,559939.5,0,0.4213,0.6305,0.4336,0.3633,0.3969,0.3615,1941006.38,0.2885,2,1.0,0,0.0,156.14,166.0,59.9,61.0,234.0,RAS
s0123,humerus_left,1,0.9823,0.9652,15445,61,496,15506,15941,ok,15506,52332.75,0,0.107,0.5144,0.9356,0.1311,0.1959,0.1127,107730.0,0.4858,1,1.0,0,0.0,160.92,138.0,136.45,-12.0,401.0,RAS
s0123,humerus_right,1,0.9642,0.9309,12948,617,344,13565,13292,ok,13565,45781.88,0,0.8966,0.5293,0.9263,0.1311,0.1804,0.108,95090.62,0.4815,1,1.0,0,0.0,162.15,152.0,168.21,4.0,407.0,RAS
s0123,iliopsoas_left,0,0.8792,0.7845,91,0,25,91,116,ok,91,307.12,0,0.445,0.2942,0.0448,0.0112,0.0412,0.0329,567.0,0.5417,1,1.0,0,0.0,36.42,36.0,10.35,20.0,53.5,RAS
s0123,iliopsoas_right,0,0.8837,0.7916,395,22,82,417,477,ok,417,1407.38,0,0.5807,0.2869,0.0529,0.0225,0.0567,0.061,2895.75,0.486,1,1.0,0,0.0,31.36,33.0,14.39,5.8,53.0,RAS
s0123,inferior_vena_cava,1,0.9508,0.9062,10634,364,737,10998,11371,ok,10998,37118.25,0,0.5682,0.4983,0.2092,0.1311,0.1392,0.3944,267907.5,0.1385,1,1.0,0,0.0,76.94,73.0,33.36,30.0,138.0,RAS
s0123,kidney_left,1,0.9809,0.9625,4819,44,144,4863,4963,ok,4863,16412.62,0,0.3813,0.3403,0.0459,0.1011,0.1804,0.0563,38272.5,0.4288,1,1.0,0,0.0,113.7,119.0,50.86,34.0,208.0,RAS
s0123,kidney_right,1,0.9887,0.9777,11809,154,115,11963,11924,ok,11963,40375.12,0,0.6678,0.3311,0.0527,0.1423,0.1753,0.0892,82849.5,0.4873,1,1.0,0,0.0,100.61,109.0,42.89,29.0,158.0,RAS
s0123,liver,1,0.9925,0.9851,492001,5222,2195,497223,494196,ok,497223,1678127.62,0,0.6814,0.5798,0.2126,0.5318,0.6649,0.385,5069506.5,0.331,1,1.0,0,0.0,61.29,63.0,24.45,39.0,82.0,RAS
s0123,lung_lower_lobe_left,1,0.9934,0.987,252726,1669,1671,254395,254397,ok,254395,858583.12,0,0.316,0.3472,0.4465,0.3296,0.6031,0.6573,4864860.0,0.1765,2,1.0,0,0.0,-741.94,-803.0,162.48,-874.0,-392.0,RAS
s0123,lung_lower_lobe_right,1,0.9951,0.9903,344251,870,2492,345121,346743,ok,345121,1164783.38,0,0.6788,0.3733,0.4313,0.3895,0.6649,0.615,5931549.0,0.1964,13,1.0,0,0.0,-776.83,-825.0,144.14,-890.0,-482.0,RAS
s0123,lung_middle_lobe_right,1,0.9797,0.9603,114531,1943,2793,116474,117324,ok,116474,393099.75,0,0.703,0.6731,0.4634,0.3446,0.3969,0.3005,1530144.0,0.2569,2,1.0,0,0.0,-814.37,-858.0,133.99,-918.0,-538.65,RAS
s0123,lung_upper_lobe_left,1,0.9966,0.9933,390013,1334,1304,391347,391317,ok,391347,1320796.12,0,0.313,0.5985,0.6365,0.3371,0.5464,0.7089,4861822.5,0.2717,1,1.0,0,0.0,-819.62,-861.0,133.81,-924.0,-540.0,RAS
s0123,lung_upper_lobe_right,1,0.993,0.9861,332784,2582,2115,335366,334899,ok,335366,1131860.25,0,0.6671,0.5752,0.7014,0.3296,0.5928,0.4507,3278880.0,0.3452,1,1.0,0,0.0,-822.65,-860.0,125.61,-919.0,-565.0,RAS
s0123,pancreas,1,0.956,0.9157,9536,449,429,9985,9965,ok,9985,33699.38,0,0.4504,0.5885,0.0775,0.2959,0.2526,0.1221,339680.25,0.0992,1,1.0,0,0.0,59.23,64.0,33.46,-3.0,102.0,RAS
s0123,portal_vein_and_splenic_vein,0,0.9015,0.8207,8851,722,1212,9573,10063,ok,9573,32308.88,0,0.5404,0.5666,0.1159,0.4757,0.3505,0.2347,1457325.0,0.0222,6,0.9081,0,0.0,117.21,122.0,31.82,57.0,162.0,RAS
s0123,pulmonary_vein,0,0.9459,0.8974,5580,203,435,5783,6015,ok,5783,19517.62,0,0.4821,0.5047,0.5298,0.2472,0.2113,0.1455,283115.25,0.0689,3,0.5632,0,0.0,168.32,182.0,57.74,57.0,240.0,RAS
s0123,rib_left_1,1,0.9627,0.9281,3380,89,173,3469,3553,ok,3469,11707.88,0,0.3599,0.6107,0.8839,0.0936,0.3196,0.1455,162168.75,0.0722,2,0.9997,0,0.0,440.99,379.0,274.31,131.0,1054.8,RAS
s0123,rib_left_10,1,0.9587,0.9207,3808,104,224,3912,4032,ok,3912,13203.0,0,0.2417,0.2549,0.2148,0.3258,0.3557,0.3286,1418208.75,0.0093,1,1.0,0,0.0,401.05,394.0,135.59,187.0,626.0,RAS
s0123,rib_left_11,1,0.9832,0.967,1961,46,21,2007,1982,ok,2007,6773.62,0,0.3113,0.1925,0.1373,0.2472,0.1082,0.23,229209.75,0.0296,1,1.0,0,0.0,455.56,468.0,130.12,244.0,654.0,RAS
s0123,rib_left_12,1,0.9596,0.9223,617,29,23,646,640,ok,646,2180.25,0,0.3999,0.2187,0.0747,0.1011,0.0567,0.1127,24057.0,0.0906,1,1.0,0,0.0,440.65,436.5,132.32,238.25,651.75,RAS
s0123,rib_left_2,1,0.9846,0.9697,3654,35,79,3689,3733,ok,3689,12450.38,0,0.3087,0.5466,0.8614,0.176,0.433,0.1737,493006.5,0.0253,2,0.9997,0,0.0,370.69,356.0,134.11,184.0,612.0,RAS
s0123,rib_left_3,1,0.9857,0.9717,4951,66,78,5017,5029,ok,5017,16932.38,0,0.2711,0.5321,0.7805,0.2135,0.5361,0.2629,1120392.0,0.0151,1,1.0,0,0.0,382.49,378.0,155.76,129.8,643.0,RAS
s0123,rib_left_4,1,0.9829,0.9664,5491,61,130,5552,5621,ok,5552,18738.0,0,0.2481,0.5088,0.6982,0.2285,0.5928,0.3099,1562591.25,0.012,1,1.0,0,0.0,369.41,366.0,147.42,123.0,614.0,RAS
s0123,rib_left_5,1,0.9778,0.9565,6905,91,223,6996,7128,ok,6996,23611.5,0,0.2356,0.5203,0.6011,0.2472,0.634,0.3568,2082267.0,0.0113,1,1.0,0,0.0,389.81,381.0,176.53,102.0,698.0,RAS
s0123,rib_left_6,1,0.9783,0.9575,7206,51,269,7257,7475,ok,7257,24492.38,0,0.2204,0.4866,0.5283,0.2547,0.6495,0.4038,2486862.0,0.0098,1,1.0,0,0.0,380.78,372.0,184.48,80.0,704.0,RAS
s0123,rib_left_7,1,0.9871,0.9745,7274,61,129,7335,7403,ok,7335,24755.62,0,0.2174,0.4405,0.46,0.2659,0.6289,0.4085,2543379.75,0.0097,1,1.0,0,0.0,372.11,361.0,178.26,90.0,681.0,RAS
s0123,rib_left_8,1,0.9824,0.9653,6235,82,142,6317,6377,ok,6317,21319.88,0,0.21,0.3868,0.3721,0.2959,0.5876,0.446,2887548.75,0.0074,1,1.0,0,0.0,403.14,398.0,156.02,150.0,668.0,RAS
s0123,rib_left_9,1,0.9694,0.9407,5663,281,76,5944,5739,ok,5944,20061.0,0,0.2083,0.33,0.2949,0.3258,0.5258,0.4085,2605628.25,0.0077,1,1.0,0,0.0,415.28,409.0,158.83,166.15,669.0,RAS
s0123,rib_right_1,1,0.9657,0.9337,3042,28,188,3070,3230,ok,3070,10361.25,0,0.6398,0.6177,0.8872,0.0974,0.3144,0.1502,171288.0,0.0605,2,0.9997,0,0.0,348.95,333.0,171.53,106.45,667.55,RAS
s0123,rib_right_10,1,0.9876,0.9755,4697,65,53,4762,4750,ok,4762,16071.75,0,0.7761,0.275,0.1875,0.3146,0.4072,0.338,1612548.0,0.01,1,1.0,0,0.0,387.96,386.0,138.44,161.0,607.95,RAS
s0123,rib_right_11,1,0.9838,0.9681,2213,17,56,2230,2269,ok,2230,7526.25,0,0.7041,0.1981,0.1298,0.2397,0.1289,0.2347,270000.0,0.0279,1,1.0,0,0.0,439.63,436.5,124.19,249.45,638.0,RAS
s0123,rib_right_12,1,0.9686,0.9392,602,16,23,618,625,ok,618,2085.75,0,0.6226,0.2153,0.0659,0.0936,0.0515,0.108,19406.25,0.1075,1,1.0,0,0.0,429.94,424.0,126.05,250.8,637.2,RAS
s0123,rib_right_2,1,0.983,0.9665,3518,51,71,3569,3589,ok,3569,12045.38,0,0.6962,0.5618,0.8678,0.1685,0.433,0.1972,535815.0,0.0225,1,1.0,0,0.0,376.47,360.0,132.51,187.4,623.0,RAS
s0123,rib_right_3,1,0.9866,0.9736,4544,55,68,4599,4612,ok,4599,15521.62,0,0.728,0.5462,0.7924,0.2135,0.5206,0.2676,1107502.88,0.014,1,1.0,0,0.0,357.82,356.0,133.24,147.0,580.1,RAS
s0123,rib_right_4,1,0.9782,0.9572,5910,146,118,6056,6028,ok,6056,20439.0,0,0.7477,0.5352,0.7071,0.236,0.5979,0.3052,1603192.5,0.0127,1,1.0,0,0.0,375.88,368.0,161.24,121.75,660.0,RAS
s0123,rib_right_5,1,0.985,0.9704,7124,84,133,7208,7257,ok,7208,24327.0,0,0.7661,0.5092,0.6264,0.2472,0.6392,0.3427,2016333.0,0.0121,1,1.0,0,0.0,390.93,380.0,168.06,125.0,688.65,RAS
s0123,rib_right_6,1,0.9877,0.9757,7341,74,109,7415,7450,ok,7415,25025.62,0,0.7813,0.4606,0.5572,0.2509,0.6392,0.3568,2131002.0,0.0117,3,0.9996,0,0.0,390.19,372.0,183.1,111.7,715.3,RAS
s0123,rib_right_7,1,0.985,0.9705,7400,59,166,7459,7566,ok,7459,25174.12,0,0.7904,0.4353,0.472,0.2734,0.6392,0.3991,2596792.5,0.0097,1,1.0,0,0.0,369.15,359.0,173.2,101.9,677.0,RAS
s0123,rib_right_8,1,0.9909,0.9819,6414,32,86,6446,6500,ok,6446,21755.25,0,0.797,0.3852,0.3769,0.3034,0.5979,0.3944,2663766.0,0.0082,1,1.0,0,0.0,394.25,385.0,149.09,166.25,651.0,RAS
s0123,rib_right_9,1,0.9865,0.9734,5847,55,105,5902,5952,ok,5902,19919.25,0,0.7962,0.3291,0.2857,0.3184,0.5412,0.3756,2409750.0,0.0083,1,1.0,0,0.0,377.65,378.0,137.39,152.0,599.95,RAS
s0123,scapula_left,1,0.9806,0.962,32778,422,874,33200,33652,ok,33200,112050.0,0,0.1697,0.3579,0.7795,0.2809,0.3454,0.5352,1933368.75,0.058,1,1.0,0,0.0,373.01,317.0,242.58,61.0,874.0,RAS
s0123,scapula_right,1,0.9755,0.9522,31166,458,1105,31624,32271,ok,31624,106731.0,0,0.8383,0.3676,0.7795,0.2434,0.3608,0.5258,1719900.0,0.0621,1,1.0,0,0.0,379.58,323.0,247.19,66.0,886.85,RAS
s0123,skull,0,0.8678,0.7665,594,56,125,650,719,ok,650,2193.75,0,0.5116,0.9552,0.9659,0.4232,0.1856,0.0282,82377.0,0.0266,2,0.9954,1,0.0,989.09,1072.5,415.65,268.15,1459.0,RAS
s0123,small_bowel,0,0.9008,0.8195,15438,1018,2383,16456,17821,ok,16456,55539.0,0,0.3195,0.6259,0.0484,0.2921,0.2113,0.0657,151105.5,0.3676,1,1.0,0,0.0,120.94,119.0,60.98,36.0,217.0,RAS
s0123,spinal_cord,1,0.9658,0.9338,12696,749,151,13445,12847,ok,13445,45376.88,0,0.5059,0.2983,0.4818,0.0562,0.2732,0.9531,544674.38,0.0833,1,1.0,0,0.0,20.74,21.0,26.79,-24.0,61.0,RAS
s0123,spleen,1,0.9944,0.9888,95054,540,537,95594,95591,ok,95594,322629.75,0,0.244,0.3558,0.135,0.2622,0.3711,0.2723,986580.0,0.327,1,1.0,0,0.0,93.02,95.0,20.11,58.0,116.0,RAS
s0123,sternum,1,0.9666,0.9353,19183,914,412,20097,19595,ok,20097,67827.38,0,0.4973,0.8168,0.6735,0.1498,0.1443,0.5822,468720.0,0.1447,1,1.0,0,0.0,190.05,189.0,117.97,5.0,392.0,RAS
s0123,stomach,1,0.97,0.9417,168744,8900,1545,177644,170289,ok,177644,599548.5,0,0.401,0.6588,0.1592,0.4232,0.5773,0.3052,2776410.0,0.2159,1,1.0,1,0.0001,-48.05,62.0,293.24,-963.0,120.0,RAS
s0123,subclavian_artery_left,1,0.9537,0.9115,3469,126,211,3595,3680,ok,3595,12133.12,0,0.4046,0.553,0.8603,0.2434,0.1392,0.1831,231001.88,0.0525,1,1.0,0,0.0,172.3,176.0,69.65,52.7,271.3,RAS
s0123,subclavian_artery_right,0,0.9332,0.8747,2974,285,141,3259,3115,ok,3259,10999.12,0,0.6338,0.597,0.8884,0.1985,0.1237,0.1455,133083.0,0.0826,1,1.0,0,0.0,164.6,180.0,55.69,55.9,230.0,RAS
s0123,superior_vena_cava,1,0.9508,0.9062,6637,103,584,6740,7221,ok,6740,22747.5,0,0.5529,0.618,0.6181,0.0562,0.0979,0.2629,53865.0,0.4223,1,1.0,0,0.0,445.91,428.0,190.32,178.0,787.0,RAS
s0123,thyroid_gland,0,0.923,0.8571,4053,339,337,4392,4390,ok,4392,14823.0,0,0.5092,0.6387,0.8858,0.1498,0.1134,0.1174,74250.0,0.1996,1,1.0,0,0.0,107.16,111.0,42.0,29.0,168.0,RAS
s0123,trachea,1,0.978,0.9569,8550,87,298,8637,8848,ok,8637,29149.88,0,0.5202,0.5462,0.7378,0.1985,0.1959,0.3239,469010.25,0.0622,1,1.0,0,0.0,-814.46,-932.0,219.07,-1014.0,-360.0,RAS
